trained_target_r,rule,dimension,value,closed,gt5,gt10,win_rate,mean_net_bp
10,lightgbm_top20,asset,ENSO,7,0,0,0.0,-237.87903813560143
10,lightgbm_top20,asset,EPIC,8,0,0,0.375,-24.51356592407649
10,lightgbm_top20,asset,ERA,12,0,0,0.4166666666666667,-50.11658811781333
10,lightgbm_top20,asset,ESP,10,0,0,0.4,26.681775445774107
10,lightgbm_top20,asset,ESPORTS,6,1,1,0.3333333333333333,289.93429373174394
10,lightgbm_top20,asset,ETC,33,0,0,0.2727272727272727,-122.06187722764146
10,lightgbm_top20,asset,ETH,19,3,3,0.3684210526315789,326.3322435587558
10,lightgbm_top20,asset,ETHFI,6,0,0,0.0,-249.75336189458935
10,lightgbm_top20,asset,ETHW,13,0,0,0.07692307692307693,-171.2830052670308
10,lightgbm_top20,asset,EUL,5,1,1,0.6,1555.3715050676992
10,lightgbm_top20,asset,EVAA,2,0,0,0.0,-495.236856278628
10,lightgbm_top20,asset,EWJ,5,0,0,0.4,-5.7398623907486055
10,lightgbm_top20,asset,EWT,3,0,0,0.6666666666666666,80.01486799096133
10,lightgbm_top20,asset,EWY,6,0,0,0.16666666666666666,-32.3546918791205
10,lightgbm_top20,asset,F,12,1,0,0.16666666666666666,-188.36574855603536
10,lightgbm_top20,asset,FARTCOIN,5,0,0,0.0,-399.96483617739625
10,lightgbm_top20,asset,FET,7,0,0,0.0,-214.6967280662464
10,lightgbm_top20,asset,FF,7,0,0,0.14285714285714285,-250.773626119162
10,lightgbm_top20,asset,FHE,3,0,0,0.3333333333333333,-152.40203380186168
10,lightgbm_top20,asset,FIDA,6,0,0,0.16666666666666666,-119.5052333287
10,lightgbm_top20,asset,FIGHT,6,1,0,0.8333333333333334,520.5904244507095
10,lightgbm_top20,asset,FIL,14,0,0,0.2857142857142857,-97.90702905859422
10,lightgbm_top20,asset,FIO,5,0,0,0.2,-133.0015528280872
10,lightgbm_top20,asset,FIS,1,0,0,0.0,-230.98030073435
10,lightgbm_top20,asset,FLNC,2,0,0,0.0,-101.880532651446
10,lightgbm_top20,asset,FLOCK,5,1,0,0.4,377.24830108208886
10,lightgbm_top20,asset,FLOKI,7,0,0,0.2857142857142857,-18.51406661586601
10,lightgbm_top20,asset,FLOW,12,0,0,0.16666666666666666,-82.00013494796677
10,lightgbm_top20,asset,FLUID,6,0,0,0.5,15.48447327506717
10,lightgbm_top20,asset,FLUX,8,1,0,0.25,29.020831417348408
10,lightgbm_top20,asset,FLY,1,0,0,0.0,-65.871559633028
10,lightgbm_top20,asset,FOGO,9,0,0,0.0,-141.82093132684236
10,lightgbm_top20,asset,FOLKS,2,1,0,0.5,1251.158543282502
10,lightgbm_top20,asset,FORM,3,0,0,0.0,-207.87589577793267
10,lightgbm_top20,asset,FORTH,1,0,0,0.0,-215.903829029385
10,lightgbm_top20,asset,FRAX,6,0,0,0.3333333333333333,-70.98963308322067
10,lightgbm_top20,asset,FUN,1,0,0,1.0,40.882800608828
10,lightgbm_top20,asset,G,10,0,0,0.1,-142.74679573192
10,lightgbm_top20,asset,GALA,18,0,0,0.16666666666666666,-113.45965875640006
10,lightgbm_top20,asset,GAS,17,0,0,0.4117647058823529,6.014965289169197
10,lightgbm_top20,asset,GENIUS,1,0,0,1.0,122.94222751638
10,lightgbm_top20,asset,GEV,2,0,0,0.0,-87.8761739867865
10,lightgbm_top20,asset,GHST,1,0,0,1.0,222.169841782371
10,lightgbm_top20,asset,GIGGLE,13,0,0,0.0,-341.6096838691123
10,lightgbm_top20,asset,GLM,12,0,0,0.5,15.910158994665075
10,lightgbm_top20,asset,GME,3,0,0,0.0,-55.28546428445333
10,lightgbm_top20,asset,GMT,19,0,0,0.15789473684210525,-154.4386810731643
10,lightgbm_top20,asset,GMX,15,0,0,0.4,-74.81659038626853
10,lightgbm_top20,asset,GOAT,5,0,0,0.4,56.695831961513186
10,lightgbm_top20,asset,GOOGL,2,0,0,0.5,60.285476261725506
10,lightgbm_top20,asset,GPS,10,0,0,0.2,-147.3226788312794
10,lightgbm_top20,asset,GRAM,3,0,0,0.0,-120.66875908439468
10,lightgbm_top20,asset,GRASS,10,0,0,0.2,-261.4380937190186
10,lightgbm_top20,asset,GRIFFAIN,2,0,0,0.5,178.91799271029953
10,lightgbm_top20,asset,GRT,12,0,0,0.08333333333333333,-108.77064972872226
10,lightgbm_top20,asset,GRVT,1,0,0,0.0,-197.58726270667398
10,lightgbm_top20,asset,GT,1,0,0,0.0,-554.169424606629
10,lightgbm_top20,asset,GTC,5,0,0,0.4,7.468807022386608
10,lightgbm_top20,asset,GUA,5,0,0,0.6,165.72891630149297
10,lightgbm_top20,asset,GUN,8,1,1,0.5,775.8201869042115
10,lightgbm_top20,asset,GWEI,1,0,0,1.0,459.163641643678
10,lightgbm_top20,asset,H,12,0,0,0.4166666666666667,248.44329377905612
10,lightgbm_top20,asset,HAEDAL,9,1,0,0.2222222222222222,23.430165761378998
10,lightgbm_top20,asset,HANA,5,0,0,0.2,-189.82425991806016
10,lightgbm_top20,asset,HBAR,22,4,3,0.3181818181818182,129.18821105608885
10,lightgbm_top20,asset,HEI,6,0,0,0.0,-299.5565582433817
10,lightgbm_top20,asset,HEMI,6,1,0,0.5,452.26595489274825
10,lightgbm_top20,asset,HFT,9,0,0,0.3333333333333333,-155.43152413046235
10,lightgbm_top20,asset,HIGH,3,0,0,0.6666666666666666,246.49784899297265
10,lightgbm_top20,asset,HIPPO,1,0,0,0.0,-304.991343720868
10,lightgbm_top20,asset,HIVE,14,0,0,0.2857142857142857,-55.220824587133066
10,lightgbm_top20,asset,HMSTR,17,2,2,0.17647058823529413,86.59433534703632
10,lightgbm_top20,asset,HOLO,5,0,0,0.2,-99.0257342575608
10,lightgbm_top20,asset,HOME,13,0,0,0.15384615384615385,-193.09150761093954
10,lightgbm_top20,asset,HOOD,3,0,0,0.3333333333333333,-109.25206225340968
10,lightgbm_top20,asset,HOOK,5,0,0,0.0,-465.31842174007363
10,lightgbm_top20,asset,HOT,4,0,0,0.25,128.60133650094
10,lightgbm_top20,asset,HPE,1,0,0,0.0,-234.698596201485
10,lightgbm_top20,asset,HUMA,16,0,0,0.3125,-13.436601849116814
10,lightgbm_top20,asset,HYPE,11,1,0,0.36363636363636365,135.83782028547645
10,lightgbm_top20,asset,HYPER,7,1,0,0.42857142857142855,81.33005860993958
10,lightgbm_top20,asset,HYUNDAI,1,1,1,1.0,1217.106312749278
10,lightgbm_top20,asset,ICNT,5,0,0,0.4,287.6054774944804
10,lightgbm_top20,asset,ICP,14,0,0,0.2857142857142857,-8.400023760287224
10,lightgbm_top20,asset,ICX,12,0,0,0.25,-91.99381597652973
10,lightgbm_top20,asset,ID,10,0,0,0.4,-119.78715012655069
10,lightgbm_top20,asset,IDOL,2,0,0,0.0,-531.8768929624765
10,lightgbm_top20,asset,ILV,9,0,0,0.4444444444444444,25.625500830641784
10,lightgbm_top20,asset,IMX,13,0,0,0.07692307692307693,-155.95663330976217
10,lightgbm_top20,asset,IN,8,0,0,0.375,-34.22015646157676
10,lightgbm_top20,asset,INFQ,1,0,0,1.0,71.098587199875
10,lightgbm_top20,asset,INIT,13,0,0,0.46153846153846156,29.381177121617227
10,lightgbm_top20,asset,INJ,7,0,0,0.14285714285714285,-130.0719844677509
10,lightgbm_top20,asset,INTC,4,0,0,0.5,163.17103810940898
10,lightgbm_top20,asset,INX,6,1,0,0.16666666666666666,65.77010103955814
10,lightgbm_top20,asset,IO,5,1,1,0.6,1033.6098724172368
10,lightgbm_top20,asset,IOST,16,0,0,0.1875,-129.16630335429838
10,lightgbm_top20,asset,IOTA,18,2,2,0.2222222222222222,329.14517714067773
10,lightgbm_top20,asset,IOTX,10,1,0,0.4,54.74445572492622
10,lightgbm_top20,asset,IP,6,1,0,0.5,388.4488498930675
10,lightgbm_top20,asset,IR,3,0,0,0.0,-418.62067380382393
10,lightgbm_top20,asset,IREN,1,0,0,0.0,-192.65846736045302
10,lightgbm_top20,asset,IRYS,12,0,0,0.3333333333333333,-133.9592901567186
10,lightgbm_top20,asset,ISRG,1,0,0,0.0,-308.095355853404
10,lightgbm_top20,asset,IWM,5,0,0,0.0,-71.7470138857948
10,lightgbm_top20,asset,JASMY,10,0,0,0.2,-144.32367302555457
10,lightgbm_top20,asset,JCT,3,0,0,0.0,-323.4366487807173
10,lightgbm_top20,asset,JELLYJELLY,18,2,2,0.3333333333333333,606.6757950870061
10,lightgbm_top20,asset,JNJ,1,0,0,0.0,-63.551992600014
10,lightgbm_top20,asset,JOE,8,0,0,0.0,-166.54261595331536
10,lightgbm_top20,asset,JST,4,0,0,0.5,96.750679215076
10,lightgbm_top20,asset,JTO,10,1,0,0.6,337.03190672914377
10,lightgbm_top20,asset,JUP,14,2,0,0.35714285714285715,258.62011067330803
10,lightgbm_top20,asset,KAIA,8,1,0,0.375,149.293967870536
10,lightgbm_top20,asset,KAITO,15,0,0,0.4,-129.3552432221486
10,lightgbm_top20,asset,KAS,11,0,0,0.18181818181818182,-113.32005102440782
10,lightgbm_top20,asset,KAT,4,0,0,0.0,-262.6213163306015
10,lightgbm_top20,asset,KAVA,10,0,0,0.4,0.3739621264649065
10,lightgbm_top20,asset,KDA,1,0,0,1.0,509.47878097408096
10,lightgbm_top20,asset,KERNEL,8,0,0,0.125,-278.602631201326
10,lightgbm_top20,asset,KGEN,9,2,2,0.4444444444444444,662.3570248907546
10,lightgbm_top20,asset,KITE,7,0,0,0.0,-289.4822855310676
10,lightgbm_top20,asset,KMNO,6,0,0,0.0,-224.86695051189085
10,lightgbm_top20,asset,KNC,8,0,0,0.25,-117.68883992195087
10,lightgbm_top20,asset,KR200,1,0,0,0.0,-164.463181562676
10,lightgbm_top20,asset,KSM,24,0,0,0.20833333333333334,-114.88256152858749
10,lightgbm_top20,asset,LA,17,0,0,0.5882352941176471,29.77674036204247
10,lightgbm_top20,asset,LAB,5,0,0,0.0,-610.5529608841908
10,lightgbm_top20,asset,LAYER,23,0,0,0.30434782608695654,-83.91432610421664
10,lightgbm_top20,asset,LDO,22,3,1,0.3181818181818182,65.13467870586071
10,lightgbm_top20,asset,LIGHT,10,0,0,0.3,-85.8102603516431
10,lightgbm_top20,asset,LINEA,27,1,0,0.48148148148148145,58.68836865297834
10,lightgbm_top20,asset,LINK,24,0,0,0.25,51.403522671911425
10,lightgbm_top20,asset,LISTA,6,1,0,0.16666666666666666,100.3383327506325
10,lightgbm_top20,asset,LIT,5,2,0,0.4,372.2138339357428
10,lightgbm_top20,asset,LITE,2,0,0,0.0,-113.59742915320149
10,lightgbm_top20,asset,LLY,2,0,0,0.0,-82.02018908676649
10,lightgbm_top20,asset,LPT,12,0,0,0.16666666666666666,-111.49912561038892
10,lightgbm_top20,asset,LQTY,16,0,0,0.3125,-49.42390796746749
10,lightgbm_top20,asset,LRC,1,0,0,0.0,-238.432076600836
10,lightgbm_top20,asset,LSK,10,0,0,0.2,-160.9700947851621
10,lightgbm_top20,asset,LTC,22,0,0,0.18181818181818182,-99.70697963952423
10,lightgbm_top20,asset,LUMIA,5,0,0,0.2,-127.8587693182738
10,lightgbm_top20,asset,LUNA,12,0,0,0.08333333333333333,-164.39005695540553
10,lightgbm_top20,asset,LUNA2,11,0,0,0.18181818181818182,-119.38846859372828
10,lightgbm_top20,asset,LUNC,1,0,0,1.0,1160.210060807074
10,lightgbm_top20,asset,LUNR,3,0,0,0.0,-84.87007004052568
10,lightgbm_top20,asset,LYN,5,0,0,0.0,-404.2334954862154
10,lightgbm_top20,asset,M,4,0,0,0.0,-173.365599713231
10,lightgbm_top20,asset,MAGIC,18,2,0,0.2777777777777778,21.34798167075733
10,lightgbm_top20,asset,MAGMA,1,0,0,0.0,-316.84780506671603
10,lightgbm_top20,asset,MANA,24,0,0,0.2916666666666667,-24.456755566918172
10,lightgbm_top20,asset,MANTA,7,0,0,0.2857142857142857,-72.49865039812272
10,lightgbm_top20,asset,MANTRA,3,0,0,0.6666666666666666,-1.6713323478113307
10,lightgbm_top20,asset,MASK,14,0,0,0.42857142857142855,-40.90711289909906
10,lightgbm_top20,asset,MAV,9,0,0,0.3333333333333333,-0.25665895147123424
10,lightgbm_top20,asset,MAVIA,4,0,0,0.0,-215.04308410317574
10,lightgbm_top20,asset,MBOX,6,0,0,0.16666666666666666,-311.834426575172
10,lightgbm_top20,asset,ME,16,0,0,0.125,-176.3091136222917
10,lightgbm_top20,asset,MEGA,8,0,0,0.0,-138.06176110366874
10,lightgbm_top20,asset,MELANIA,6,0,0,0.3333333333333333,58.41404346050416
10,lightgbm_top20,asset,MEME,17,0,0,0.0,-247.03714762191981
10,lightgbm_top20,asset,MERL,8,0,0,0.375,105.75121309058551
10,lightgbm_top20,asset,MET,26,2,2,0.5,186.3979469455202
10,lightgbm_top20,asset,META,4,1,0,0.25,46.19544407632174
10,lightgbm_top20,asset,METIS,18,0,0,0.16666666666666666,-180.1717269238418
10,lightgbm_top20,asset,MEW,5,0,0,0.0,-166.86372657601584
10,lightgbm_top20,asset,MINA,24,0,0,0.3333333333333333,-29.48424007123512
10,lightgbm_top20,asset,MIRA,4,0,0,0.5,210.871082885989
10,lightgbm_top20,asset,MITO,9,1,0,0.4444444444444444,228.96475199830934
10,lightgbm_top20,asset,MLN,7,0,0,0.2857142857142857,-105.06462789528257
10,lightgbm_top20,asset,MMT,13,1,0,0.15384615384615385,-36.04278660463994
10,lightgbm_top20,asset,MOCA,9,0,0,0.3333333333333333,-2.1628663691655414
10,lightgbm_top20,asset,MON,17,0,0,0.4117647058823529,95.06115735131236
10,lightgbm_top20,asset,MOODENG,17,0,0,0.4117647058823529,-10.391179215281891
10,lightgbm_top20,asset,MORPHO,16,0,0,0.0625,-178.30968026555337
10,lightgbm_top20,asset,MOVE,29,1,0,0.13793103448275862,-96.6163056947013
10,lightgbm_top20,asset,MOVR,12,0,0,0.16666666666666666,-190.0119371296384
10,lightgbm_top20,asset,MSFT,1,0,0,0.0,-83.882949949768
10,lightgbm_top20,asset,MSTR,1,0,0,1.0,82.494266055046
10,lightgbm_top20,asset,MTL,8,0,0,0.5,-58.959013252305
10,lightgbm_top20,asset,MU,1,0,0,1.0,240.270563749886
10,lightgbm_top20,asset,MUBARAK,9,0,0,0.2222222222222222,-140.4590724259249
10,lightgbm_top20,asset,MUU,1,0,0,1.0,565.384041759879
10,lightgbm_top20,asset,MYRO,1,1,1,1.0,3343.892806770099
10,lightgbm_top20,asset,MYX,4,0,0,0.25,-316.1809643497368
10,lightgbm_top20,asset,NAORIS,5,0,0,0.2,-134.71769403220318
10,lightgbm_top20,asset,NEAR,17,1,0,0.29411764705882354,24.035921734580278
10,lightgbm_top20,asset,NEIRO,21,0,0,0.09523809523809523,-195.7126115510216
10,lightgbm_top20,asset,NEO,16,2,2,0.25,163.09458377976483
10,lightgbm_top20,asset,NEWT,6,0,0,0.3333333333333333,-114.50186778583516
10,lightgbm_top20,asset,NFLX,1,0,0,0.0,-136.504854368932
10,lightgbm_top20,asset,NG,6,0,0,0.16666666666666666,-65.14322011566267
10,lightgbm_top20,asset,NIGHT,15,3,1,0.4,265.4840995575807
10,lightgbm_top20,asset,NIL,4,0,0,0.0,-484.5027617230703
10,lightgbm_top20,asset,NKN,2,0,0,0.5,-59.49684903379901
10,lightgbm_top20,asset,NMR,18,0,0,0.2777777777777778,-72.78972473093377
10,lightgbm_top20,asset,NOM,7,0,0,0.14285714285714285,-129.9443065233237
10,lightgbm_top20,asset,NOT,13,0,0,0.3076923076923077,-97.50259915489008
10,lightgbm_top20,asset,NOW,1,0,0,1.0,417.038515266414
10,lightgbm_top20,asset,NTRN,5,1,0,0.6,370.4067652065418
10,lightgbm_top20,asset,NVDA,1,0,0,0.0,-70.41202132816301
10,lightgbm_top20,asset,NXPC,10,1,1,0.3,37.31186047555101
10,lightgbm_top20,asset,O,6,0,0,0.3333333333333333,-25.13941223941151
10,lightgbm_top20,asset,OBOL,1,0,0,0.0,-265.74083634486203
10,lightgbm_top20,asset,OFC,1,0,0,0.0,-441.527301244976
10,lightgbm_top20,asset,OG,8,0,0,0.125,-109.02024494090875
10,lightgbm_top20,asset,OGN,5,0,0,0.0,-171.8290403571586
10,lightgbm_top20,asset,OKB,14,0,0,0.21428571428571427,-92.69892908101792
10,lightgbm_top20,asset,OKTA,1,0,0,0.0,-60.711876235896
10,lightgbm_top20,asset,OL,11,0,0,0.45454545454545453,10.257231148859093
10,lightgbm_top20,asset,OM,4,0,0,0.25,-374.0946931771318
10,lightgbm_top20,asset,ON,5,0,0,0.0,-241.38645164388362
10,lightgbm_top20,asset,ONDO,16,0,0,0.5,-2.5500454346446926
10,lightgbm_top20,asset,ONE,17,1,0,0.23529411764705882,-32.96381304417169
10,lightgbm_top20,asset,ONG,8,0,0,0.125,-113.70578909327877
10,lightgbm_top20,asset,ONT,17,0,0,0.29411764705882354,-50.90828334132529
10,lightgbm_top20,asset,OP,14,0,0,0.21428571428571427,-26.320461952957785
10,lightgbm_top20,asset,OPEN,5,0,0,0.2,5.269708902030989
10,lightgbm_top20,asset,OPG,5,0,0,0.6,0.8442346356561966
10,lightgbm_top20,asset,OPN,3,0,0,1.0,600.669075544996
10,lightgbm_top20,asset,ORCA,11,1,1,0.18181818181818182,79.82002433907546
10,lightgbm_top20,asset,ORCL,2,0,0,0.0,-172.59341125115802
10,lightgbm_top20,asset,ORDER,13,0,0,0.23076923076923078,-81.61228332231308
10,lightgbm_top20,asset,ORDI,18,3,0,0.3333333333333333,192.3163600510659
10,lightgbm_top20,asset,OSCR,1,0,0,0.0,-248.125
10,lightgbm_top20,asset,OXT,4,0,0,0.25,31.42423021941776
10,lightgbm_top20,asset,PARTI,16,0,0,0.3125,32.997473724758926
10,lightgbm_top20,asset,PAXG,5,0,0,0.2,-60.77143648799001
10,lightgbm_top20,asset,PENDLE,12,0,0,0.16666666666666666,-108.75670792042283
10,lightgbm_top20,asset,PENG,1,0,0,0.0,-59.336411835128004
10,lightgbm_top20,asset,PENGU,10,2,2,0.3,612.0525564508341
10,lightgbm_top20,asset,PEOPLE,20,0,0,0.2,-81.85081035217546
10,lightgbm_top20,asset,PEPE,11,1,1,0.36363636363636365,399.6510037472171
10,lightgbm_top20,asset,PERP,1,0,0,0.0,-216.528005240747
10,lightgbm_top20,asset,PHA,6,0,0,0.5,148.16963811525287
10,lightgbm_top20,asset,PHAROS,2,0,0,0.5,84.25741588021849
10,lightgbm_top20,asset,PHB,1,1,1,1.0,5080.569259962049
10,lightgbm_top20,asset,PI,13,0,0,0.3076923076923077,-58.08674789964578
10,lightgbm_top20,asset,PIEVERSE,7,0,0,0.14285714285714285,-298.8999724635529
10,lightgbm_top20,asset,PIPPIN,8,0,0,0.125,-133.94297883885437
10,lightgbm_top20,asset,PIXEL,4,0,0,0.25,-75.41653628876526
10,lightgbm_top20,asset,PLAY,6,2,1,0.5,1846.4024000240272
10,lightgbm_top20,asset,PLTR,2,0,0,0.0,-123.9800862743365
10,lightgbm_top20,asset,PLUME,7,2,1,0.8571428571428571,748.7088761546814
10,lightgbm_top20,asset,PNUT,17,0,0,0.11764705882352941,-205.01841447262308
10,lightgbm_top20,asset,POL,15,0,0,0.4666666666666667,-38.98335126844573
10,lightgbm_top20,asset,POLYX,7,0,0,0.2857142857142857,-147.64722060307284
10,lightgbm_top20,asset,PONKE,1,0,0,0.0,-324.418501551646
10,lightgbm_top20,asset,POPCAT,7,0,0,0.14285714285714285,-163.38971237721788
10,lightgbm_top20,asset,PORT3,1,0,0,0.0,-386.151342554922
10,lightgbm_top20,asset,PORTAL,4,0,0,0.25,-24.547427984324
10,lightgbm_top20,asset,POWER,4,0,0,0.25,-160.4500423373075
10,lightgbm_top20,asset,POWR,9,0,0,0.3333333333333333,-112.84195860958779
10,lightgbm_top20,asset,PRL,3,0,0,0.6666666666666666,218.61173878640966
10,lightgbm_top20,asset,PROM,6,0,0,0.5,128.15357558352667
10,lightgbm_top20,asset,PROMPT,6,1,0,0.16666666666666666,-108.38730016825698
10,lightgbm_top20,asset,PROS,3,0,0,0.6666666666666666,162.355273858003
10,lightgbm_top20,asset,PROVE,16,0,0,0.4375,52.84619293657807
10,lightgbm_top20,asset,PTB,3,0,0,0.0,-607.6669312111653
10,lightgbm_top20,asset,PUMP,9,0,0,0.5555555555555556,44.70953924051133
10,lightgbm_top20,asset,PUMPBTC,3,1,0,0.3333333333333333,235.35423751611594
10,lightgbm_top20,asset,PUNDIX,9,0,0,0.2222222222222222,-144.13464103084198
10,lightgbm_top20,asset,PYTH,7,0,0,0.2857142857142857,-66.19424538930414
10,lightgbm_top20,asset,Q,13,1,0,0.3076923076923077,158.0767045879631
10,lightgbm_top20,asset,QCOM,4,0,0,0.75,72.55975188027949
10,lightgbm_top20,asset,QNT,4,1,0,0.75,446.05465814354073
10,lightgbm_top20,asset,QQQ,2,0,0,0.5,72.016559612678
10,lightgbm_top20,asset,QTUM,30,1,1,0.2,-58.34141308723651
10,lightgbm_top20,asset,QUICK,1,0,0,0.0,-239.552609776304
10,lightgbm_top20,asset,RARE,15,1,0,0.4,2.3118245126278008
10,lightgbm_top20,asset,RAVE,7,0,0,0.14285714285714285,12.50499490209669
10,lightgbm_top20,asset,RAY,12,1,1,0.4166666666666667,-4.674092671563994
10,lightgbm_top20,asset,RAYSOL,13,2,2,0.46153846153846156,388.2965179491448
10,lightgbm_top20,asset,RDDT,1,0,0,1.0,50.943549204418
10,lightgbm_top20,asset,RDNT,2,0,0,0.5,-70.156757937989
10,lightgbm_top20,asset,RDW,2,0,0,0.5,42.12809209030699
10,lightgbm_top20,asset,RE,4,0,0,0.0,-344.8106024754245
10,lightgbm_top20,asset,RECALL,10,0,0,0.5,88.6501756232745
10,lightgbm_top20,asset,RED,7,0,0,0.5714285714285714,-0.3346626750348548
10,lightgbm_top20,asset,RENDER,12,1,0,0.25,-19.411323367949095
10,lightgbm_top20,asset,RESOLV,18,0,0,0.16666666666666666,-191.48668184189313
10,lightgbm_top20,asset,REZ,4,0,0,0.75,268.5038727192615
10,lightgbm_top20,asset,RIF,7,1,1,0.14285714285714285,108.86104774816326
10,lightgbm_top20,asset,RIVER,8,0,0,0.25,-353.98160267951755
10,lightgbm_top20,asset,RIVN,2,0,0,0.0,-130.676642516983
10,lightgbm_top20,asset,RKLB,1,0,0,0.0,-132.938865700955
10,lightgbm_top20,asset,RLC,9,0,0,0.3333333333333333,-63.21783400468511
10,lightgbm_top20,asset,RLS,5,0,0,0.0,-232.8645020488242
10,lightgbm_top20,asset,ROBO,5,0,0,0.0,-214.19178274423462
10,lightgbm_top20,asset,ROK,2,0,0,0.0,-263.795505349191
10,lightgbm_top20,asset,RONIN,3,0,0,0.0,-214.98829845178798
10,lightgbm_top20,asset,ROSE,6,0,0,0.16666666666666666,-122.41660773849485
10,lightgbm_top20,asset,RPL,4,0,0,0.25,106.46444287578298
10,lightgbm_top20,asset,RSR,9,2,1,0.8888888888888888,649.75880611604
10,lightgbm_top20,asset,RUNE,10,0,0,0.1,-112.88539715104889
10,lightgbm_top20,asset,RVN,13,0,0,0.23076923076923078,-82.44458386356824
10,lightgbm_top20,asset,S,16,1,0,0.4375,102.30932213995702
10,lightgbm_top20,asset,SAFE,6,0,0,0.3333333333333333,-81.65885121898599
10,lightgbm_top20,asset,SAGA,5,0,0,0.2,-107.4885039539928
10,lightgbm_top20,asset,SAHARA,17,0,0,0.11764705882352941,-209.30107621768363
10,lightgbm_top20,asset,SAMSUNG,1,0,0,0.0,-75.099282669716
10,lightgbm_top20,asset,SAND,7,0,0,0.2857142857142857,-158.260448478784
10,lightgbm_top20,asset,SANTOS,6,0,0,0.0,-147.19138617671368
10,lightgbm_top20,asset,SAPIEN,8,0,0,0.25,-89.56976757358274
10,lightgbm_top20,asset,SCR,5,0,0,0.4,-137.636167101188
10,lightgbm_top20,asset,SCRT,5,1,0,0.2,77.46822024382581
10,lightgbm_top20,asset,SEI,20,1,0,0.25,-7.623166337100813
10,lightgbm_top20,asset,SENT,20,0,0,0.05,-202.52512205865796
10,lightgbm_top20,asset,SFP,12,1,0,0.5,210.20915403829412
10,lightgbm_top20,asset,SHELL,9,1,1,0.4444444444444444,180.3230434955028
10,lightgbm_top20,asset,SHIB,9,0,0,0.1111111111111111,-135.48979122518531
10,lightgbm_top20,asset,SHLD,2,0,0,0.5,-81.281771401839
10,lightgbm_top20,asset,SIGN,5,0,0,0.0,-269.3536794133326
10,lightgbm_top20,asset,SIREN,3,0,0,0.3333333333333333,585.8516774028174
10,lightgbm_top20,asset,SKATE,2,0,0,0.0,-258.4994042999145
10,lightgbm_top20,asset,SKDD,1,0,0,0.0,-199.414542020773
10,lightgbm_top20,asset,SKHY,1,0,0,0.0,-246.403454657617
10,lightgbm_top20,asset,SKHYNIX,1,0,0,0.0,-276.323749650279
10,lightgbm_top20,asset,SKL,6,2,0,0.3333333333333333,548.5209372639902
10,lightgbm_top20,asset,SKR,3,1,0,0.3333333333333333,336.4315075751543
10,lightgbm_top20,asset,SKY,21,0,0,0.23809523809523808,-94.30241729652444
10,lightgbm_top20,asset,SKYAI,7,1,1,0.2857142857142857,361.0554027927394
10,lightgbm_top20,asset,SLP,5,1,1,0.4,357.83241430269493
10,lightgbm_top20,asset,SLX,2,0,0,0.0,-149.144604140464
10,lightgbm_top20,asset,SMCI,1,0,0,1.0,168.756668034468
10,lightgbm_top20,asset,SNDK,1,0,0,0.0,-142.295901728448
10,lightgbm_top20,asset,SNOW,1,0,0,0.0,-100.772555214448
10,lightgbm_top20,asset,SNX,16,0,0,0.1875,-131.63069549959457
10,lightgbm_top20,asset,SOL,15,1,0,0.3333333333333333,57.999980269017854
10,lightgbm_top20,asset,SOLV,10,2,0,0.3,217.32270508367552
10,lightgbm_top20,asset,SOMI,8,0,0,0.25,-292.90778853500285
10,lightgbm_top20,asset,SONIC,8,0,0,0.25,-117.23499939868948
10,lightgbm_top20,asset,SOON,14,1,1,0.35714285714285715,775.3883216384681
10,lightgbm_top20,asset,SOPH,16,0,0,0.3125,-67.94377633425938
10,lightgbm_top20,asset,SPACE,11,1,0,0.45454545454545453,147.97213570684815
10,lightgbm_top20,asset,SPELL,11,0,0,0.2727272727272727,-103.76921463877581
10,lightgbm_top20,asset,SPK,25,1,0,0.24,-142.5168620533297
10,lightgbm_top20,asset,SPORTFUN,4,1,0,0.25,303.7573289018084
10,lightgbm_top20,asset,SPX,18,0,0,0.3333333333333333,-26.86908310991361
10,lightgbm_top20,asset,SPY,4,0,0,0.0,-58.226589147209005
10,lightgbm_top20,asset,SQD,8,0,0,0.0,-240.57545427562
10,lightgbm_top20,asset,SSV,9,0,0,0.4444444444444444,-53.62851589842912
10,lightgbm_top20,asset,STABLE,13,0,0,0.07692307692307693,-176.3136251928848
10,lightgbm_top20,asset,STBL,6,0,0,0.3333333333333333,-141.6078178069265
10,lightgbm_top20,asset,STEEM,9,0,0,0.5555555555555556,41.07660134217656
